text,label,,,
"Tampered size . I odered size 43,pinadala sa akin si 42.. maliit sa akin 42 nakabili nako dati nito.. Para maipilit nila kung anong size mayroon sila sa stock nila.. Kinayod o tinagal nila size ng shoes na nakalagal sa talapak ng shoes.. Kung wala kayong available na size.. Huwag ninyong palitan .",0,,,
ang pangit po ng pinadala nyo . yung tahi . napaka pangit di man lang pinili ng maayos .. basta basta lang . di na ako oorder sa inyo .... low quality wag na po kayo oorder dito popost ko pa kayo nakaka dissapoint kayo . leche ..,0,,,
"Owkay yung.. Item.. Kaso meron kolang, nag message ako ky seller na merong item na kulang, hindi namn mag re response , na fullypaid KOna yung mga item then upon opening.. Kolang nung isang six pocket pants..for men.. Then yung shirts merong butas sa gilid... ...",0,,,
"Disappointed of the products I bought from this shop. Ang pangit ng mga shorts hindi po tama yung sukat ng shorts pagsinuot especially sa hita at ang pangit din ng sling na bag. Yung jogging pants lang ang okay. Wont recommend buying from this shop",0,,,
Sabi free size maliit Pala ung free size..🙁🙁ang Dami ko Ng naorder na Hindi kasya smin mga item ...bago Ako magorder nagtatanong muna Ako sa mga store kung Anong size kasi wala nmn nakalagay na size..hayyyy...🙁🙁,0,,,
"mainit pala ang tela ng shorts.... tps wala pa response ang seller para sana magkaibang kulay naman ang maipadala kapag dalawa ang binili mo... super busy te, s delivery na lang bumawi pero s quality at sellers service nganga lang🙄",0,,,
"Ang liit pang 8yrs old un size. Nakaka disappointed 😞 walang mag uulit ulit na bumili sainyo kapag hindi sakto un size sa na Naka nasa photo🙄
",0,,,
Not following the color options chosen. Seller trying to raise a dispute even if it was clear they did not follow the correct color preference. Wrong attitude for a seller.,0,,,
Not good quality May hindi natapos sa bulsa at butas yon Parang minadali lng sa pag gawa Manipis at madaling matastas yong tahi Not buy again,0,,,
"Order ko black pero red ang binigay 😒
Seller wag kang ganyan kung walang black magsabi ka hindi yung magpapadala ka ng maling kulay👎🏻👎🏻👎🏻",0,,,
"Scam . Kulang kulang items . Pangit ng quality ng short . May mga damage , mali mali ung colors na order ko .",0,,,
"Yung tela maganda pero yung mga sizes po ng shorts magkakaiba tapos hindi din po maayos yung pagkakatahi. Sana po maayos kahit papano yung tahi. Thanks po.
",0,,,
"Ok lang namn sya kaso may malaki meron din maliit kaya hindi pantay yung size nya  Hindi din kasya sakin",0,,,
pangit ng nakuha kong items my butas pa yung isa .ang liliit ng shorts,0,,,
Pangit ang packeging ng items nio parang basura🔥🔥🔥🔥di man lang inayos!!!,0,,,
Tagal ma ship out.. Kulang order.. Bilis matanggal ng print.. Liit ng sizes.. Sa note nila aminadong kulang at pwede irefund pero di nagre reply sa message.. Shopee sana next time may zero star rating.. Sana ikayaman ng seller tong gawain nya..,0,,,
Super disappointed excited pa naman anak ko kaso hindi pantay pantay yung size 7 pcs inorder ko 4 pcs ang mali na size .. wala nakong magawa andito na ayoko din makaabala .. pero sana sa may mag oorder ulit sa inyo ayusin niyo na .. paki ayos po maraming salamat godbless po sa inyo .. 😃,0,,,
"kaumay kau, 10pcs. un bnili at bnayaran tpos papadala nio kulang isa.. pang business dn pp ito sana maging fair kau s customer nio🥺🤦😒😒😒👎👎👎👎👎",0,,,
order ko pang boy pero bakit may pooh 😡😡... tsaka pare pareh noas pa... sinabe pang asstd... pero pare parehas... kakayamot aa...,0,,,
Nakakadismaya naman 24 pcs. Order q 18 lng dumating. Sayang Pera nito 😞😢😠😠😠,0,,,
Apat na item inorder ko tatlo lang dumating pero yung bayad ko pang 4 na item kaka dissapoint sobra alam naman ng seller na aoat order pero 3 lang yung dumating👎👎👎👎👎,0,,,
"Correct colors received but nakaka disappoint lang hindi pantay yung sizes. Parang kung ano lang nadampot ng packer, yun na rin ang sinalangsang sa package. Sad.",0,,,
ndi tama ung size na nabigay samin sobrang liit nung dalawa... parand png 1yr old ung nbigay smin pakiayus nman po ngvmga sizes niu....,0,,,
"Bago niyo man lng sana ipack ang item niyo tignan niyo naman kung sira pinapadala niyo,sobrang dismaya nmn sayang pera😡😡😡",0,,,
"nkakadismaya kulang ng pink out of 7, 6 lng tapos ang black kaliit pang d pa kasya sa 2y.o
Nakakadsmaya",0,,,
Kaka dismaya walang kwenta angliliit Ng mga shorts at damit sayang Pera di na ako order next time dito,0,,,
ang pangit ng shorts ang liit tas 5 order ko dumating 4 lang katangahan talaga sayang lang pera ko😈😡,0,,,
"kulang isa items ko🙃 sana po ayosin nyo dn yung pag pack nyo, salamat",0,,,
"kulang,tatlo ang order ko dalawa lang dumating",0,,,
nadisapoint akong massyado kulang ng isa ang dumating na item ang hirap magrefund 😢😢😢😢😢,0,,,
"Kulang ng dalawa pinadala items. 7 order ko, 5 lng pinadala.",0,,,
panget ng item nyo at 5 binili ko isa lang dumating ano di marunong mag bilang tas panget pa ng paki,0,,,
Wag kayo bibili sa store nato kasi matagal na ako namessage Para sa refund kasi kulang Yung item pero hanggang ngayon wala pa ring response,0,,,
ang tagal na dumating! iba iba pa ung size madumi pa!,0,,,
Mali ung size pang Bata order ko .. dumating pang matanda . Boxer short sa matanda .. Ayusin nyo sayang pera Dito.. . Tagal pa delivery. Umay natatangal agad ung Nike na nakadikit,0,,,
Refund sana kaso hassle na...kulang dalawa...sana pinalitan niyo nalang ng ibang kulay kung wala man yung kulay na gusto ko..,0,,,
ok na sana yung shorts kahit hnd ganun kaganda kasi mura sya kaso hnd pare pareho ang size may maliliit bulag ata nag pack neto eh hnd alam ang difference ng mga size 😒😒😒 yung sa nag babalak omorder jan mag dalawang isip na kayo mura nga sya mapapa mura ka din naman 😑😑😑 para sa shop na to paki ayos naman yung mga size na binibigay nyo sa buyer nyo 😒😒😒😒,0,,,
"Okey naman sana yung product, kaso subrang liit pla talaga. Tapos yung order ko is 6pcs pero yung dumating lang sakin ay 5pcs lang.. nag follow up ako kay seller pro wala nman po sila action aa ngyare. Balak kopa nman sana dto mamili ng mga short for christmas. So disappointed",0,,,
Hnd maganda sa shop na to!. Nakakabwisit! Matagal na nga deliver! kulang pa items na binigay! Ewan ko nlng marefund pa yan! Tapos ang size pa na binigay parang pang baby! Hnd nman ganyan nakita ko sa review bkt ganyan binigay nyo sakin!!! Nakakabwisit lang! Sayang pera!!!!!!!!!! Super small size!!,0,,,
Walangjo nman ibang iba ung order qoh s dumating pinaglumaan na lustrid n ung garter sayang lng ang pera qoh wag n kau magpost o magbinta qng manlu2ko kau ng kapwa di bali sna qng nd sira2 ehh kht iba pwedi n sna bwesiittttt!!!,0,,,
"sobrang layo ng itsura sa picture sobrang iksi parang croptop na sakin di na ako oorder ulit, sorry pero nadismaya tlaga ako sobrang tagal na delivery",0,,,
Never again. 👎👎👎 Madali lumuwang kapag nalabhan na.,0,,,
Anliit masyado next time mag lagay kayo ng sizes,0,,,
Apaka liit Ng size pang small size Naman to hays kaka dismaya Ganda Ganda Ng NASA picture pag dating Wala Pala nakaka umay naman,0,,,
Maikli po then mahaba yung sleeves magnada sana tela kaso bitin.,0,,,
Maiksi yung sweater.kinulang yta kau sa tela!.huwag kau oorder sa shop na to!,0,,,
Pangit pagka pack di man lang tinupi. Gusot gusot dumating. Tapos kita pa mga sobrang tae di sulit yung binayad. Panget na mag order dito sa shoppee zero star sana pwede i rate djto.,0,,,
"I’m a bit disappointed kase this is my second time na nagorder sa shop nato, the first one is good naman but the second time na nag purchased ako hindi nasunod yung kulay na damit na neorder ko nagmuka tuloy akong bisaya.",0,,,
"okay yung itsura nya, pero manipis yung tela and sobrang laki ng size kaysa sa indicated size nila. sayang kasi gagamitin pa nmn for wedding.",0,,,
"HINDI SIYA YUNG NASA ACTUAL PICTURE, NAPAKALIIT NG KWELYO. NAGMUKHA LANG AKONG SAKRISTAN NETO HINDI PANGKOREAN FASHION.",0,,,
"ang nipis ng tela, may mga stain din siya buti nalang kalat kalat at 'di super laki kaya 'di ganoon ka halata haha, oversized naman saakin since i'm payat & not that tall, mas makapal pa tela nung nabili ko sa ukay & madali magusot tela nito.",0,,,
"Dont buy this. Manipis ang tela, parang madaling mapunit. Di siya same sa photo. May butas pa yung sinend nila. Hanap nalang kayo sa ibang shop kasi di kayo aasikasuhin ng seller pag may sira item. Not worth the time and money!",0,,,
Seller sent me missing item. Then eventually refunded me less on the amount I paid for. Apart na nakakadismaya na nga yung nareceive q kulang pa sa amount ang nirefund nila.,0,,,
Ok sana yung product kung maayos lang yung binigay nila like malinis sana at tama yung kulay,0,,,
"Hindi naka wrapped yung damit, as in wala man lang plastic or kahit anong wrapper sa loob. Which possibly cause a damage sa item.",0,,,
Damaged yung sa may sleeves. Escalated immediately to seller but no response.,0,,,
"Dont buy this. Manipis ang tela, parang madaling mapunit. Di siya same sa photo. May butas pa yung sinend nila. Hanap nalang kayo sa ibang shop kasi di kayo aasikasuhin ng seller pag may sira item. Not worth the time and money!",0,,,
"Nagsend naman pong picture nung item bago po nashipped kasi hindi manlang po nacheck ng mabuti kung maayos po ba yung damit. Hindi po kasi natahi yung sa may collar. Pwede naman po itahi pero sa po next time icheck po muna sana nakakadisappoint lang po kasi talaga.",0,,,
"WORST OF ALL WORST EXPERIENCE ..  SINCE WALANG FEEDBACK SA FB PAGE NILA DITO NALANG AKO MAG FEEFEEDBACK I WILL NEVER EVER ORDER AGAIN. YPU WASTED MY TIME INVISTING YOUR FREAKIN PRODUCT AND CUSTOMER SERVICE.",0,,,
"HUWAG KAYONG BIBILI, SAYANG LANG PERA NYO! PROMISE NAPAKAPANGIT NG TELA, DI PWEDENG PAMPORMA KASI HALATANG CHEAP. PANGIT PA NG PAHKAKATAHI. IBANG IBA SYA JAN SA PICTURE!!!",0,,,
"I ordered here kasi magaganda ang reviews pero was still disappointed kasi loose ang mga threads and worse, may punit sya. Na meet ng quality yung price pero I think wala dapat syang defect. Anyways, thank you parin sa seller for the fast shipping 💜 No choice but to have it repaired",0,,,
Matagal na dumating yung damit pero ngayon ko lang napansin na may punit sya sa right shoulder akala ko pa naman walang defect 5 star sana to kaso may sira,0,,,
hndi maganda gusot ay may punit pa amg iba,0,,,
Pangit po sya sayang pera,0,,,
"budol nanaman Sayang Pera magpaparefund ako pero mabagal mag reply ung seller nakakadismaya kaya pinabayaan kona napaka hustle nio",0,,,
Kulang yung pinadala and very unresponsive seller. It can take you weeks before iadress yung concern. Not worth it.,0,,,
Manipis Ang tela..it's not what I'm expecting,0,,,
"Sobrang tigas, compared sa unang nabili ko. Parang bato sa tigas!",0,,,
"Ok sana yung delivery, kaso may mga dents yung kabilang item panget tignan. May mga sobrang rubber..",0,,,
Hayhay dismayado ako kasi size 38 nila para 40 ang laki hndi kasya paa ko hahays sayang pera ko.,0,,,
Ang liit at ang tigas. Hirap bumili online. Nakakabwisit,0,,,
"Umorder ako ulit, kaso same pa din yung dumating hindi tama yung size. Nag request ako ng refund/return hindi na process. Wag na kayo umorder dito hindi natanggap ng return refund tong seller na to.",0,,,
"manloloko paiba iba size binigay i refund ko sana pero abala pa..patatlong order ko,na sa iyo madme p sana aq orderin wag nalang..bagong taon,na..bago bago kayo",0,,,
"Ayaw magpapalit ng size tong seller na to ayaw din akong kausapin. kaya bibigyan ko to ng 1 star ⭐",0,,,
Hindi true size panget quality. Hindi close sa original di na ko oorder ulit dito,0,,,
"I ordered twice, puro mali yung size.",0,,,
Daming dents kakadismaya,0,,,
"Ang pangit, sa palengke nlang sana bumili sakto pa size",0,,,
"di maganda ang item nakakadismaya 
sa pic lang maganda",0,,,
"Bought last December 2 delivered on December 6. Way ahead of delivery date. Phone’s safe as it’s box was inside another box, no label to indicate it as an iPhone so no need to worry with the logistics.",1,,,
"Easy to transfer from iPhone 11 pro max to iPhone 14 pro max. It synced really fast. My pictures, videos, all my apps, notes, contacts. And even my old messages in my old phone transfers to my new phone. It did really copy all my records. All of it. & I really like the freebies! Thank you so much beyond the box",1,,,
Talking to the seller feels like talking to a robot. The package is labeled as FRAGILE but the box is destroyed. It took so long to receive it but at least it's here. I hope it lasts,1,,,
Well packaged /// item shipped immediately /// excellent quality /// will order again soon /// works perfectly fine //,1,,,
Ganda ng packaging. Naka bubble wrap yung box tas sa loob meron pa ulit bubble wrap. Thumbs up. Mabilis din nadeliver. 11:11 ako nag order. Dumating na agad nung Nov15. Sana lang sinama na ni seller yung receipt para may kopya ako. Sayang.,1,,,
"Got it for a cheaper price. Only paid 79,940 for 256gb unit. Huge discount because of payday sale (81k+ lang) then a total of 1250 voucher 💕💕 Fast delivery and very secured packaging 💕",1,,,
1st time ordering a big amount and I took the risk. Worth it guys! Legit but sadly no freebies.,1,,,
"Thanks guys. Hope you'll continue to serve better and deliver quality products to us. Be safe, Godbless!",1,,,
Was immediately shipped by the seller and cheapest among authorized resellers,1,,,
"My order arrived on time and on schedule! The seller packed the items immediately and shipped it fast. The items are safely packed, good quality, complete, free from any dents and damages and it’s working properly as intended! Will definitely recommend this product!",1,,,
Legit! I'm so happy na nagsale sila ❤️,1,,,
ang ganda talaga nav item na ito lahat gumagana wlang sira. salamat sa seller at delivery driver salamat at sorry na 2nd attempt kc late na nag text nka alis na ako nag bahay. but anyways salamat ulit.,1,,,
Good packaging. Delivered swiftly and in a good condition.,1,,,
Salamat seller and shopee! Sana magtagal. Dako nga tabang sa amo negosyo. Will order again po pag maka budget na.,1,,,
So nice. Pero hnd abot ng 3kms ung signal. Nasa 1km to 1.5 lang. Di din abot ng 2kilometers ung range ng signal. Pero quality okay naman. Got my 4 units. Diko pa na check battery life. Mabilis shipping. Ok packaging. Yung prob lang talaga is hndi totoo ung 3kms signal range. Sana truthful lng cla,1,,,
